,file_name,transcription,mms_model_transcription
172,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0042.wav,मैं कोई भी दूसरा बटन चुनकर इसे बदल सकती हूँ,dाली हैं
173,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0043.wav,मैं बाएं सर्कल को चुनती हूँ,पे
174,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0044.wav,मैं दुबारा सर्कल बनाती हूँ,linपर
175,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0045.wav,मुझे इस लाइन से एक और लाइन डालनी है इसलिए पहले हम लाइन पर dotडॉट डालेंगे,dot daलेंगे bाएँ ओr के panel से library पर क्lik करें laibrary किताबों के भेर द्वारा बताी गई है एक dialok windo खुलेगा laibrary के बगल में यह कहता है nuन loded उस पर clik करें और पकड़े रखें
176,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0046.wav,बाएं ओर के पैनल से library लाइब्ररी पर क्लिक करे लाइब्ररी किताबो के देर द्वारा बताई गई है एक डाइअलॉग विंडो खुलेगा लाइब्ररी  के बगल में यह कहता है none loaded उस पर क्लिक करे और पकडे रखे उपलब्ध   लैब्ररीज़ की सूची दिखाई देगी माउस को लोजिक लाइब्ररी पर ले जाए और छोड़ दे small dot याने छोटे डॉट पर डबल क्लिक करके उसे चुने डाइअलॉग विंडो बंद होगा चुने हुए छोटे डॉट के साथ हमें क्रोस हेयर भी दिखता है क्लिक करके डॉट को लाइन पर रखते है,उपलब्ध libraris की सूची दिखाई देगी moउse को logic library पर ले जाएं और छोड़ते smol dot पर dubl click करके उसे चुने dialoक विndo बंद होगा चुने हुए छोtे doट के साथ हमें cरos र भी दिखता है click करके dot को लाin पर रखते हैं cuरcr और छोtा doट फिर से दिखाई पड़ता है और सुझाव देता है कि हम उन्हें किसी और जगह भी रख सकते हैं हमें doट को किसी और जगह नहीं रखना
177,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0047.wav,कर्सर और छोटा डॉट फिर से दिखाई पड़ता है और सुझाव देता है के हम उन्हें किसी और जगह भी रख सकते है,mाउsके rit btn से उसे कlोज करते हैं rit btn अnu opration करता है स case में dot selection यने चुनाव ftा दिया गया हैजल
178,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0048.wav,हमें डॉट को किसी और जगह नहीं रखना माउस के राइट बटन से उसे क्लोज़ करते है राइट बटन अन्डू ऑपरेशन करता है इस केस में डॉट सेलेक्शन याने चुनाव हटा दिया गया है,iापलlin को चुनते ैंपहले जो चुनाव हुए हैं वे याद रखे गए हैं जसेकaर
179,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0049.wav,चलिए इस डॉट से सर्कल तक एक लाइन बनाते है,एक sesn मे xpic parametr वalus को याद रखता है
180,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0050.wav,पॉलीलाइन को चुनते है,पर c
181,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0051.wav,पहले जो चुनाव हुए है वोह याद रखे गए है जैसे के arrow mode तथा  arrow type,s को नीे ले जा और कlik करें
182,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0052.wav,एक सेशन में एक्सफिग पैरामीटर वाल्यूज़ को याद रखता है,
183,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0053.wav,डॉट पर क्लिक करे माउस को नीचे ले जाइए और क्लिक करे अब माउस को बाएं तरफ मोड़िए  जब तक सर्कल के आखिर तक नहीं पहुँचता क्लिक करे माउस को सर्कल पे ले जाए और अब माउस के बीच के बटन को क्लिक करे,जब तक सरकl के आिर तक नहीं ुंचता कlिk करें mouse को sरcl पे ले जाएं और अब mouse के bीच के btn को clik करें crcl के बाईं रएक  lइn बनाते हैंxकेके
184,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0054.wav,सर्कल के बाएं तरफ एक और लाइन बनाते है,bten का प्रयोग करके तथा सेव कuचुन कर iस फेगर को सेv करेंगे
185,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0055.wav,एक्सफिग के उपरी बाएं कोने से फाइल बटन का प्रयोग करके तथा सेव को चुनकर इस फिगर को सेव करते है,अब fइle को expोt करते हैं
186,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0056.wav,अब फाइल को एक्सपोर्ट करते है फाइल बटन को फिर से क्लिक करते है और एक्सपोर्ट को चुनते है,lेक और export को चुनते हैं अब language और फिर pedef को चुनते हैं हमें feedback dot pdef fil मिलती है
187,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0057.wav,अब language और फिर pdf को चुनते है हमें feedbackpdf फाइल मिलती है open feedbackpdfइस कमांड से फाइल को ओपन करते है,open feedback rot pdf इस कmाnd से fil को oपन करते हैं अब हमारे पास block tigram है जसा ह चाते े
188,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0058.wav,अब हमारे पास ब्लाक डाइअग्रैम है जैसा हम चाहते थे,पन   क ल आपके लिए एक नियतकार्य है bloks में अलग लग ीजे रखें रotे तथा fli जसे
189,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0059.wav,हमने अपना उद्देश्य पूरा कर लिया है,क करेंfdba to fl कोt
190,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0060.wav,आपके लिए एक नियत कार्य है,ख  वभिन त कo ो
191,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0061.wav,ब्लोक्स में अलग अलग चीज़े रखे रोटेट तथा फ्लिप जैसे अन्य ऑप्शंस की कोशिश करे feedbackfig फाइल को एडिटर में देखे तथा विभिन्न घटकों को पहचाने लाइब्ररी का इस्तेमाल कर अलग ब्लाक डाइग्राम्स बनाए,lbrr का sतmाl कर अलग ploग tigrams नाे
192,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0062.wav,स्पोकेन ट्युटोरियल टोक टू टीचर  प्रोजेक्ट का हिस्सा है इसे  आई सी टी द्वारा नेशनल मिशन ओन एड्यूकेशन  एम् एच आर डी  भारत सरकार  से सहायता प्राप्त है,gorial toctor अtecer projak का हिस्सा है इसे ईईt द्वारा national mision on egucation mhrd भारत सरकार से सहयता प्राप्त है
193,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0063.wav,spokentutorialorg/nmeictintro  इस लिंक से यह मिशन के बारें में ज्यादा जानकारी प्राप्त की जा सकती है,oken hifn tutoril dt orklah nmc iफn introsling से यममिशन के बारे में जयादा जानकारी प्राप्त की जासकती है
194,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/118638_nJfFvNUB8tQkaGgp_0064.wav,हम आपके सहयोग तथा आपकी प्रतिक्रिया का स्वागत करते है आई आई टी बॉम्बे की तरफ मैं सकीना अब आप से विदा लेती हूँ इस ट्यूटोरियल में शामिल होने के लिए धन्यवाद,हम आपके सहयोग और आपकी प्रतिक्रिया का स्वागत करते हैं ईtी bombे की तरफ से में सकीना शेक आपसे विदा लेती हूं इस tutorial में शामिल होने केलिए धन्यवाद
195,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0000.wav,लिबर ऑफिस impress में custom animation custom animation पर spoken tutorial में आपका स्वागत है,liber office impress में custom animation पर spoken tetoal में आपका स्वागत है
196,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0001.wav,इस tutorial में हम impress में custom animation के बारे में सीखेंगे,हम impres में cstm animation के बारे में सीखेंगे
197,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0002.wav,यहाँ हम अपने operating system के रूप में gnu/linux और libreoffice suite version 334 का उपयोग कर रहे हैं,यहाँ हम अपने operating sistm के रूप में genulinकऔर liber office sut verson  का उपयोग कर रहे हैं
198,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0003.wav,पहले प्रस्तुति sampleimpress odp खोलें,प्रसतुति sample impress dot odp खोलें
199,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0004.wav,slides pane से potential alternatives थंबनेल पर click करें,slidespan से potentil oltrnativs tmनaल पर click करें
200,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0005.wav,यह slide अब main main पर प्रदर्शित होती है,lid अब man pan पर प्रदर्शित होती है
201,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0006.wav,अब सीखते हैं कि अपनी प्रस्तुति को अधिक आकर्षित बनाने के लिए custom animation का उपयोग कैसे करें,सखते हैं कि अपनी प्रस्तुति को अधिक आकर्षित बनाने के लिए कs्tm animatn का उपयोग कैसे करें
202,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0007.wav,slide में बायीं ओर के पहले text box को चुनें,में बाइ ओर के पहले text box को चुने
203,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0008.wav,यह करने के लिए text पर click करें और फिर दिखाई दे रहे border पर click करें,nे के लिए text पर click करें और फिर दिखाई दे रहे border पर clik करें
204,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0009.wav,impress window की दायीं ओर से tasks pane में custom animation पर click करें,ोंकि दाई ओर से taskspan में कstm animatn पर c्lिck करें
205,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0010.wav,add पर click करें,ed पर click करेंcst
206,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0011.wav,custom animation dialog box प्रदर्शित होता है,enmatin diloge boxs प्रदर्शित होता हैधयानदें
207,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0012.wav,ध्यान दें कि entrance टैब खुलता है,कि entranse tab खुलता है
208,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0013.wav,entrance टैब screen पर वस्तु के प्रदर्शन के तरीके को नियंत्रित करता है,tns tab sकren पर वस्तु के प्रदर्शन के तरीके को नियंत्रित करता है
209,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0014.wav,हम इस श्रृंखला के बाद के tutorials में अन्य tabs सीखेंगे,हम इस trinखlा के बाद के tetorals में अन्य tab्s सीखेंगे
210,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0015.wav,basic के नीचे diagonal squares चुनें,bेसिक के नीचे d
211,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0016.wav,आप गति को भी नियंत्रित कर सकते हैं जिस पर आपका animation प्रदर्शित होता है,आप गति को भी नियंत्रित कर सकते हैं जिस पर आपका aनिमati पै
212,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0017.wav,speed field में dropdown box पर click करें slow चुनें और ok पर click करें,ोता हैspeed fild में dropdown box पर clik करें sलो चुनें और ओके पर cliक करें
213,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0018.wav,effect field आपको animations options set करने की अनुमति set है,efect fीld आपको aनimations optons set करने की अनुमति देता है
214,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0019.wav,effect field के the पर box animations प्रदर्शित करता है जो प्रस्तुति में जोड़े गये हैं,ifect fीld के tल पर boxस aनिmaton प्रदर्शित करता है जो प्रसतुति में जोड़े गए हैं
215,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0020.wav,ध्यान दें कि पहला animation animation की सूची में जोड़ दिया गया है,ध्यान दें कि पहला anिmatn enिmatn की सूची में जोड दिाै
216,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0021.wav,नीचे scroll करें और play पर click करें,नीचे scrol करें और pla पर click करें
217,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0022.wav,आपके द्वारा चुनित सभी animation का प्रिव्यू अब मुख्य main पर play होगा,आपके द्वारा चुनित सभी aनिmatn का prevew अब मुख्य pan पर पले होगा
218,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0023.wav,add slide में दूसरे text box को चुनें custom animation के नीचे add पर click करें,अब slide में दूसरे text box को चुनें कstm animation के नीचे ad पर click करें
219,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0024.wav,custom animation dialog box में basic animation के नीचे wedge चुनें,cstm animेtn dalok box्स में bेसिक aनimेशn के नीचे veज चुने
220,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0025.wav,गति को medium set करें ok पर click करें,गति को medियum set करें okे पर click करें
221,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0026.wav,ध्यान दें कि यह animation box में जोड़ दिया गया है,यह animation box में जोड़ दिया गया हैध्यानदें कि सूची के
222,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0027.wav,ध्यान दें कि सूची के animation क्रमबद्ध हैं जैसे आपने इन्हें बनाया है,नimेtin करम बदध है जैसे आपने इनहें बनाया है
223,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0028.wav,दूसरे animation को चुनें play button पर click करें,plabtn पर clik करें
224,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0029.wav,आप प्रिव्यू के लिए एक से भी अधिक animation चुन सकते हैं,आप prvw के लिए एक से भी अधिक aनिmaशn चुन सकते हैं
225,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0030.wav,यह करने के लिए shift की पकड़कर रखें जब animation चुन रहे to,यह करने के लिए शift की पकड़ कर रखें जब eनिmatn चुन रहे हों
226,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0031.wav,play पर click करें आपके द्वारा चुनित सभी animations का प्रिव्यू play होता है,े पर c्licक करें आपके द्वारा चुनित सभी animations का परevew play होता है
227,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0032.wav,add तीसरे text box को चुनें layouts में add पर click करें,अब तीसरे text box को चुनें leauts में ad पर clik करें
228,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0033.wav,entrance टैब में basic के नीचे diamond चुनें,entrance taब में बेसिक के नीचे dimond चुने
229,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0034.wav,गति slow set करें ok पर click करें,गति slow set करें okे पर c्lick करें
230,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0035.wav,प्रत्येक animation कुछ default properties के साथ शुरू होता है,प्रत्येक anिmation कुछ defolt p्ropertीs के साथ शुर
231,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0036.wav,आप change order buttons का उपयोग करके animation के क्रम को भी बदल सकते हैं,आप चang order btons का उपयोग करके animatin के क्रम कोभ
232,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0037.wav,प्रत्येक animation के लिए default properties देखें और सीखें कि उनमें बदलाव कैसे करें,कत ंप्रत्येक aनिmaशon के लिए defolt p्ropertीs देखें और सीखें कि उनमें बदलाव कैसे करेंसूची में पहले
233,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0038.wav,सूची में पहले animation पर doubleclick करें यह diagonal squares option है,anmatn पर duबल click करेंयह dignl a ptin ैei
234,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0039.wav,effects options dialog box प्रदर्शित होता है,bx परचित होता हैdeflt ू से
235,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0040.wav,default रूप से effects टैब प्रदर्शित होता है,effects taब प्रदर्शित होता है
236,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0041.wav,settings में direction dropdown पर click करें और from right to top चुनें,setings में drection ropdown पर clik करें और from rit to top चुनेंे
237,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0042.wav,इसमें प्रगति के रूप में दायें से animation की शुरूआत और शीर्ष की ओर स्थानांतरण के प्रभाव हैं,e रrूप में दां से anिmaशin की शुरूआत और शीर्ज की ओर स्थानरण के प्रभाव हैंoo
238,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0043.wav,dialog box को बंद करने के लिए ok पर click करें,इliककरें जिसे आपने जोड़ा हैउस aनिmatn का निरीक्षण करने के लिए
239,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0044.wav,जिसे आपने जोड़ा है उस animation का निरीक्षण करने के लिए play button पर click करें,plे btn पर click करें
240,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0045.wav,इस animation पर फिर से doubleclick करें effect options dialog box दिखाई देता है,अmiin पर फिर से dबl click करें efect options dilog box दिखाई दिता है
241,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0046.wav,timing टैब पर click करें,tइming tp परkले करें
242,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0047.wav,delay field में delay को 10 sec तक बढाएँ इसमें animation शुरूआत के प्रभाव एक सैकंड के बाद हैं ok पर click करें,dिले fild में dिले को एक secend तक बढाएं इसमें animaशin शुरुआत के प्रभाव एक scnd के बाद हैं oके पर clik करें
243,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0048.wav,अब पहले animation को चुनें,ब पहले nिmatn को चुने t
244,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0049.wav,play button पर click करें,करें
245,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0050.wav,आप आपके द्वारा किये गये प्रभाव के बदलाव का निरीक्षण कर सकते हैं,आप आपके द्वारा किए गए प्रभाव के बदलाव का निरीक्षण कर सकते हैं
246,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0051.wav,सूची में दूसरे animation पर doubleclick करें यह wedges option है जिसे हमने set किया,सूची में दूसरे anिmatn पर dubl clिck करें यह वags opton है जिसे हमने सet किया
247,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0052.wav,effects options dialog box प्रदर्शित होता है,efect ऑptions diloge box प्रदर््चित होता है
248,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0053.wav,text animation टैब पर click करें,enimatin tip पर click करेंtx
249,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0054.wav,text animation टैब text को एनिमेट करने के लिए कई options प्रदान करता है,tab text को eनिmate करने के लिए कई optn प्रदान करताहै
250,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0055.wav,group text field में by 1st level paragraphs चुनें,gruप text field में by first lavel paragraps चुनें यह चुना
251,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0056.wav,यह चुनाव प्रत्येक bullet प्वॉइंट को अलगअलग प्रदर्शित करता है,प्रत्येक bुलet pॉint को अलग अलग प्रदर्शित करता है
252,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0057.wav,आप इस option का उपयोग कर सकते हैं जब आप दूसरे पर जाने से पहले एक बिंदु पर अच्छे से चर्चा करना चाहते हैं,अइस opton का उपयोग कर सकते हैं जब आप दूसरे पर जाने से पहले एक बिंदु पर अच्छे से चर्चा करना चाहते हैंl
253,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0058.wav,ok पर click करें,p  कें
254,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0059.wav,play पर click करें,
255,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0060.wav,इस tutorial को रोकें और यह नियतकार्य करें,ttul को रोकें और यह नियत कार करेंवभिन nmatn बाएं
256,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0061.wav,विभिन्न animations बनाएँ और प्रत्येक animation के लिए effect options को check करें,और प्रत्येक animaशn के लिए efect options को चeक करेंारेार
257,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0062.wav,अब हमारे द्वारा किये गये animation प्रभावों को देखना सीखते हैं,अ  eनiमation प्रभावों को देखना सीखते हैं
258,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/124478_x8iijxWeCf26KNpC_0063.wav,slide show button पर click करें फिर animation को देखने के लिए screen पर कहीं भी click करें,इ o bरडn पर c्lik करें फिर animaशon को देखने के लिए sकren पर कहीं भी clिk करें
